date,Durchfall,Angst,Rachenschmerzen,Fieber,Entzündung,Muskelschmerzen,Schock,trockener Husten,Sputum,Husten,Kopfschmerzen,Erbrechen,Übelkeit,Lymphopenie,Pneumonie,respiratorische Insuffizienz,Dyspnoe,Hypoxämie,Müdigkeit,Ausfluss,Husten,Ausfluss,Übelkeit,Schock,Hypoxämie,Erbrechen,Muskelschmerzen,Durchfall,Lungenentzündung,Halsentzündung,Fieber,Kopfschmerzen,Lymphopenie,Entzündung,trockener Husten,Atemnot,Sputum,Müdigkeit,respiratorische Insuffizienz,Angst
2021-02-20,0.0013271928965068,-0.0091304245363127,-0.0355743504939707,0.008658276206008,-0.0015470358861681,0.0089187489607431,0.0143166645989501,0.0157697597325098,0.0111509774305297,0.0072266171997234,0.0057884827110555,-0.0028237565552833,0.0019756081826484,-0.0051251937187125,0.0025776224869574,-0.0138494222286868,-0.0072918089706311,-0.0080002639547189,0.0048977959738238,0.0001428541070667,0.0021168626861512,0.0026349667315312,0.000377075971796,0.0045950484931577,-0.0100542487398244,-0.0027166179247965,0.0044882968549657,0.0049822499225543,-0.0031673808288903,-0.0109718673943203,0.007312754099492,0.003388339524293,0.0496076244893596,0.00424617652242,0.0130767807552687,0.0108664575729391,0.0119272943636844,0.0042060270371,0.0,0.0016675967456875
2021-02-21,0.0013977912274123,-0.0095298333910998,-0.037056956423506,0.0086353305203445,-0.0014631635206692,0.0086158804928004,0.0145496406003298,0.0156838165175381,0.0138609891248143,0.0078993832295278,0.005939552853496,-0.0028577676952938,0.0019258648443839,-0.005166330629527,0.0028978447658419,-0.0152014225515363,-0.0073365156336299,-0.0080702244969708,0.0048145180134132,0.0004044279370111,0.0017223341801632,0.0027717743344191,0.0002593701866748,0.0047064272448904,-0.0102466161820082,-0.0030477614262821,0.0035891951472697,0.0050595776418725,-0.0033214594208056,-0.0074693400283846,0.0064845359365818,0.0032213870779753,0.0433309400553053,0.0039605014324794,0.0149848765682093,0.0110248296822228,0.01145721850877,0.0045192350318942,0.0,0.0018498437878504
2021-02-22,0.0014351708985744,-0.0098292603047475,-0.0386234398626853,0.0085631938263784,-0.0013879130335414,0.0082815521890691,0.0146184988325544,0.0154381346785615,0.0164442866930204,0.0085173017838328,0.0060546836426026,-0.0028172290210899,0.0018661381171454,-0.0052032375672859,0.0031748216667199,-0.0165845328410386,-0.0073750531928708,-0.0081382548110344,0.0046527506056066,0.0006865285376644,0.0013012129623868,0.0029786686892115,0.0001107138356992,0.0048029593986676,-0.0104469102739758,-0.0033284409565813,0.002708099723913,0.0051113526577826,-0.0034145577128662,-0.0036565757863165,0.0056235530135523,0.0030443706563248,0.0375433074593255,0.0036138530484142,0.0167129690812815,0.0111548125671429,0.0109677314222051,0.0047564746751612,0.0,0.0020327259387368
2021-02-23,0.0014440929554939,-0.010030220604978,-0.0402719589810987,0.008444581067159,-0.0013279385502832,0.0079302624971008,0.014554933740274,0.0150534121068149,0.0187590083299899,0.009064232391341,0.0061344858828583,-0.0027134076449338,0.0017927292384003,-0.0052375956492563,0.0034111305457768,-0.0180159583167376,-0.0074275579829756,-0.0082055107804598,0.0044177547293102,0.000976641236123,0.0008401191292209,0.0032500100034392,-9.715838417418475e-05,0.004884000934812,-0.0106570037734784,-0.0035428434797974,0.0018486931433779,0.0051324746809282,-0.0034364429057764,0.0004008035447969,0.0047208873335966,0.0028544134518124,0.0322039668728132,0.0032096014937681,0.0182046624128897,0.011256612150636,0.010477230116588,0.0049080956835277,0.0,0.0022130616082895
2021-02-24,0.001430956238107,-0.0101366064730899,-0.0419991005617527,0.0082839872129947,-0.0012884775637648,0.0075784437226357,0.0143879729740401,0.0145535736107863,0.0206754669563832,0.0095281468270696,0.0061793074530548,-0.0025580065442832,0.0017045893172436,-0.0052715806626653,0.0036102038183034,-0.0195154012804113,-0.0075114861682441,-0.0082713728787951,0.0041180461375972,0.00126182387908,0.0003277783455033,0.0035714816403818,-0.0003894485039991,0.0049481068424941,-0.010879454961357,-0.0036795612276404,0.0010097763435821,0.0051183727754192,-0.0033817626415188,0.00460436596254,0.0037724562171631,0.0026494212587168,0.0272523911512117,0.0027535895216532,0.0194104206996788,0.0113282334962332,0.0099924246818811,0.0049700497639828,0.0,0.0023872743719727
2021-02-25,0.0014034720354635,-0.0101532368472624,-0.0438003619326801,0.0080870108374667,-0.0012737213710666,0.0072434939385185,0.0141412180734399,0.0139629561546162,0.0220969609598939,0.0099007477036363,0.006188468962285,-0.0023625883557283,0.0016030892625396,-0.0053079516287562,0.0037741359167394,-0.0211029477593285,-0.007641843165424,-0.0083339068487477,0.0037657343776888,0.0015303497560107,-0.0002450031999409,0.0039220383618462,-0.0007827747336781,0.004993376148571,-0.0111173675289854,-0.0037305218775338,0.0001862749691084,0.0050660308699312,-0.003251009043924,0.0088465016768662,0.0027794253147489,0.0024286683098576,0.0226250078061702,0.0022533219007725,0.020298774883572,0.0113645079819497,0.0095138420221757,0.004945102359441,0.0,0.0025519103696256
2021-02-26,0.0013697286075605,-0.0100839388778622,-0.0456699400013296,0.0078593237711184,-0.0012860560230312,0.0069421820827804,0.0138315859550729,0.0133048006278024,0.0229762518835146,0.0101783192413314,0.0061607919252456,-0.002138638405573,0.0014916838678773,-0.0053492953098939,0.0039032114636075,-0.0227873941313474,-0.007831988607101,-0.0083900386523146,0.0033761402364733,0.0017726176229479,-0.0008824424197535,0.0042763348922649,-0.0012815791104106,0.0050183152375426,-0.0113739509497977,-0.0036930457818504,-0.0006278222866141,0.0049750774623393,-0.003050039367809,0.0130151779804212,0.0017502318742704,0.0021937581582668,0.0182613774655578,0.001719825075927,0.0208579269818899,0.0113580715738806,0.009040542683857,0.0048419217676648,0.0,0.0027044228025988
2021-02-27,0.0013372436527465,-0.009930208808366,-0.0476015968148592,0.0076059424868041,-0.0013255605708603,0.0066885763613429,0.0134696520780215,0.0125980368875013,0.0233201690454227,0.0103624128389572,0.0060965036388437,-0.0018966213624531,0.0013754835238529,-0.0053974310239005,0.0039968409567269,-0.0245560957866944,-0.0080916227068005,-0.0084367629157004,0.0029668298036859,0.0019819646749571,-0.0015811392399625,0.0046103216296514,-0.0018771724749479,0.0050226448074508,-0.0116519300046791,-0.00357032295003,-0.0014394491433724,0.0048477282374105,-0.0027865681541475,0.0169807465012506,0.0007011660235621,0.0019490458811533,0.0141190400290493,0.0011696607527913,0.0210926997957153,0.0113014434342825,0.0085729088971811,0.0046742193776501,0.0,0.0028437228126917
2021-02-28,0.0013129589510747,-0.0096909891746124,-0.0495903682393383,0.0073311792368476,-0.0013905441317626,0.0064923436829304,0.013059719861648,0.0118558353933551,0.0231800317731917,0.0104594258458822,0.0059983658027572,-0.0016442737670838,0.0012610629679116,-0.0054539915733269,0.004054450016856,-0.0263772438371727,-0.0084259218310079,-0.0084714349799155,0.002556711832594,0.0021550350089418,-0.0023300271897513,0.0049033692104646,-0.0025482451240117,0.0050075450950348,-0.0119534392295871,-0.0033696553957912,-0.0022533371560545,0.0046871819519122,-0.0024683632534673,0.0206089413919788,-0.0003459768386437,0.001700672341127,0.01016814517446,0.0006221266559264,0.0210234113296748,0.0111885585979821,0.0081119592013014,0.0044599461281778,0.0,0.0029702685737022
2021-03-01,0.0013028329047325,-0.0093628788409252,-0.0516332913480815,0.00703848737809,-0.0014776053097093,0.0063585914995441,0.0126012556468134,0.0110883430388672,0.0226480638787553,0.0104795285582774,0.0058725848831405,-0.0013869361335987,0.0011567003378182,-0.0055205412366904,0.0040753130559573,-0.0282042049596356,-0.0088362462205143,-0.0084915109675931,0.0021659717241205,0.0022918894875063,-0.0031125826885133,0.0051374451603627,-0.0032614412956702,0.0049758667043382,-0.0122798206365376,-0.0031012696210016,-0.003072444188813,0.0044968508652418,-0.0021051835065917,0.0237727830325614,-0.0013665338863658,0.0014557248211842,0.0063807451697735,9.664224651828005e-05,0.0206824915740346,0.0110152799678037,0.0076586763904669,0.0042182279004403,0.0,0.0030857623549431
2021-03-02,0.0013110507408272,-0.0089425909322462,-0.0537290922321897,0.0067297697750466,-0.0015817290131497,0.0062873360544198,0.0120911654309118,0.0103064534952479,0.0218393395040948,0.0104363605284929,0.0057285792863892,-0.001127532547872,0.0010715461265928,-0.0055988431764715,0.0040588724233372,-0.0299751457869428,-0.0093179031706681,-0.00849473976722,0.0018144059588521,0.0023958081085413,-0.0039078360647325,0.0052979392268911,-0.0039740244576423,0.004931708058566,-0.012631403801093,-0.002777784484993,-0.0038978536079027,0.0042805210840964,-0.001707378738728,0.0263696322813154,-0.0023375534592548,0.0012205745912968,0.0027190155019908,-0.0003886046914174,0.0201089039287534,0.0107782892631526,0.0072174178490344,0.0039659666798968,0.0,0.0031919794852879
2021-03-03,0.0013391581154446,-0.0084278382499204,-0.0558786523198188,0.0064049278113874,-0.0016965601601289,0.0062734709277619,0.0115271034047441,0.009523179670068,0.0208700965740467,0.0103452590995128,0.0055783326144625,-0.0008665253173923,0.0010145239897958,-0.0056909350329854,0.0040050350888227,-0.0316148258583741,-0.0098565837664734,-0.0084793785411039,0.0015194822849824,0.0024724298084598,-0.0046923296159305,0.0053762146481445,-0.0046399803590249,0.0048784310133938,-0.0130076054247878,-0.0024128217417363,-0.0047281384054591,0.0040439910924379,-0.0012853118111022,0.0283331060817036,-0.0032410444305701,0.0009999815882502,-0.0008787085586468,-0.0008172373711798,0.0193441831476904,0.0104743586786924,0.0067980799536674,0.0037164675063532,0.0,0.0032899418865821
2021-03-04,0.0013860290676661,-0.0078184498588236,-0.058086412363163,0.0060614835055459,-0.0018144621487522,0.0063088589179986,0.0109103218563803,0.0087521733404264,0.0198480121672892,0.0102210017347874,0.0054353046395035,-0.0006022414148511,0.0009930869604031,-0.0057990952394765,0.0039147791373745,-0.0330428067626149,-0.010429315176741,-0.0084444063966634,0.0012939857623399,0.0025280749774896,-0.0054417369639965,0.005372729469908,-0.0052176401674158,0.004817884044767,-0.0134069530893872,-0.0020193546123606,-0.0055606573654552,0.0037940248751336,-0.0008502579198419,0.0296435499968014,-0.004065760758957,0.0007972813896609,-0.0045103775887961,-0.0011770444638996,0.0184306400381249,0.0101012074315902,0.0064100476675792,0.0034783908248804,0.0,0.0033803702017573
2021-03-05,0.0014475946415075,-0.0071166819491926,-0.0603623071515348,0.0056946562349562,-0.0019268640828711,0.0063830015873183,0.0102451623506725,0.0080056274869509,0.0188627637527658,0.010076947361181,0.005312012714809,-0.0003334524562146,0.0010111030279523,-0.005925938436073,0.0037917905863027,-0.0341803417731925,-0.011006904361387,-0.0083899060210443,0.0011445744273315,0.0025686494812148,-0.0061326610705212,0.0052973101878655,-0.0056746617382932,0.0047509935271716,-0.0138269440690123,-0.0016093538626191,-0.0063933637687276,0.0035362089028852,-0.000414344928002,0.0303290092005739,-0.0048071282043502,0.0006147235129509,-0.0083107320648971,-0.0014609447685307,0.0174126348828248,0.0096591189474586,0.0060576561384046,0.003255692844959,0.0,0.0034636179317104
2021-03-06,0.0015168933633277,-0.0063262464446921,-0.0627228274936176,0.0052981785034999,-0.002024902157431,0.0064831413550612,0.0095384583747608,0.0072911124014978,0.0179827903484542,0.0099235166926102,0.0052177693163511,-6.146613487634478e-05,0.0010677756634484,-0.0060740331017017,0.0036417414464839,-0.0349482844631615,-0.0115547541122348,-0.0083170682260632,0.0010720101596151,0.0025987185347064,-0.0067436282603211,0.0051666684562795,-0.0059905240058242,0.0046782369663696,-0.0142644832073662,-0.001194858845371,-0.0072233703889571,0.003272590387056,7.634084167612758e-06,0.030455037400207,-0.0054669146075806,0.0004538267408004,-0.0124950129483011,-0.0016663368675886,0.0163318305604096,0.0091514889508888,0.0057434901426938,0.0030487808471525,0.0,0.003539580705765
2021-03-07,0.0015849547525348,-0.0054518025520308,-0.0651900598260068,0.0048666052284314,-0.0021007485064156,0.0065947774811887,0.0087994092897329,0.0066117376686365,0.0172531880751957,0.0097673527316684,0.0051572362761693,0.000209751263277,0.0011575740220094,-0.0062457059679538,0.003470784397739,-0.0352680382174883,-0.0120355635911493,-0.0082279651161873,0.0010722594022892,0.0026215295551039,-0.0072548124041381,0.0050050540431782,-0.0061573414231604,0.0046001364861502,-0.0147160963002965,-0.0007885727457018,-0.0080460342802676,0.0030015787920741,0.0003976205883301,0.0301077059460353,-0.0060526173849415,0.0003158224200692,-0.0174144324524219,-0.0017953301074311,0.0152193288442204,0.0085852147880707,0.005470346703404,0.0028550692290722,0.0,0.0036073538391203
2021-03-08,0.001642040540804,-0.0044990100784928,-0.067791703148894,0.0043972171043435,-0.0021483256373101,0.0067036843669207,0.0080388063003768,0.0059668182221598,0.0166912902822471,0.0096113721143327,0.0051292551512642,0.0004740141857014,0.0012708422228952,-0.0064431445543397,0.0032855761655872,-0.0350719692757303,-0.0124133726279967,-0.0081251242725267,0.0011367428395793,0.0026399816085704,-0.0076497431231259,0.0048404298297429,-0.0061799559742511,0.0045182222830369,-0.0151784278412004,-0.0004013068084213,-0.0088529833959455,0.0027189703543371,0.0007370342115627,0.0293840146099834,-0.0065748646056783,0.0002011815987705,-0.0236216350550088,-0.0018546019652279,0.0140888488922172,0.0079706549757087,0.0052374541213344,0.0026700548586033,-0.0918820020979497,0.0036654707149383
2021-03-09,0.0016780166810284,-0.0034761511627521,-0.0705593381828512,0.0038907330059446,-0.0021636072125376,0.0067977148471687,0.0072682411800818,0.0053556762176459,0.0162845304598189,0.0094553723020929,0.0051258947308632,0.0007246017465687,0.0013948580264806,-0.0066680296933496,0.0030934336044861,-0.0343126779671956,-0.0126546447873882,-0.008011641580595,0.0012524464602922,0.0026573271809917,-0.007918488991286,0.0046986819704953,-0.0060741777040606,0.0044357639210112,-0.0156485662220381,-4.2253838424283387e-05,-0.00963049582217,0.0024191196049087,0.001010979541819,0.0283769352774237,-0.0070462104756888,0.0001090890794756,-0.0320513263260459,-0.001852708820434,0.0129376622745372,0.0073218609362159,0.0050395630945149,0.0024881294381135,-0.1447371928942047,0.0037121510159371
2021-03-10,0.0016831677431289,-0.0023966923917229,-0.0735302536824862,0.0033518342022877,-0.0021456277297145,0.0068680497683893,0.0064985701186251,0.0047793634004958,0.0159985856176819,0.0092966110775705,0.0051330724696653,0.0009550091573751,0.0015149479302852,-0.0069210478239685,0.0029017596449827,-0.0329709770397307,-0.0127342113748146,-0.007891244870795,0.0014031837104027,0.0026764199732425,-0.0080589376844987,0.0046003067729233,-0.0058613464446848,0.0043560149472291,-0.0161244569470787,0.0002814502012812,-0.010362322105678,0.0020965388501851,0.001209728512858,0.0271714003545693,-0.0074812434117876,3.733587937359653e-05,-0.0442832063071352,-0.001798848729086,0.0117497824924472,0.0066557774072883,0.0048695421221187,0.0023026896555143,-0.1717983871774345,0.0037454870617805
2021-03-11,0.0016496772468806,-0.0012800394826827,-0.0767498567677569,0.0027882078922766,-0.0020969121883856,0.0069091057550586,0.0057411580910363,0.0042411263837224,0.0157862038762854,0.0091299825984589,0.0051323986979681,0.001158366589311,0.0016153573077856,-0.0072018994723201,0.002715268131817,-0.0310610057804111,-0.0126384834279616,-0.0077683464117959,0.001571769396745,0.0026989706277472,-0.0080769813068445,0.0045586419431196,-0.0055638484379346,0.0042805647076151,-0.0166056527733539,0.0005668348498877,-0.0110345853690283,0.0017480192331341,0.0013293394479987,0.0258509942506186,-0.0078936167417147,-1.6978653716703327e-05,-0.0636947459934168,-0.0017043203592093,0.0105060091965248,0.0059904364502386,0.004721656092424,0.0021057640108436,-0.1816545466956764,0.0037636974214327
2021-03-12,0.0015723276532855,-0.0001507788817882,-0.0802750517778886,0.0022091269705814,-0.0020225334739225,0.0069183606859507,0.0050068444500242,0.0037447781881534,0.0155945656703904,0.0089489181616407,0.0051039314211882,0.0013271268615754,0.0016806311373057,-0.0075084543642997,0.0025351069991063,-0.0286184218682474,-0.0123627003182759,-0.0076477710952079,0.0017414614423349,0.0027248935227789,-0.0079845182047139,0.00457981733589,-0.0052027512565406,0.0042102107839856,-0.0170929662359426,0.0008131663838081,-0.011638006686293,0.0013747477531459,0.0013730746901023,0.0244932567070765,-0.0082941514777246,-5.685302770896228e-05,-0.1015169244338971,-0.0015813409286295,0.0091931162735534,0.0053432336782708,0.0045905707006231,0.0018888776753979,-0.1798492206062737,0.003765175657048
2021-03-13,0.0014485603490577,0.0009634084043568,-0.0841690953412967,0.0016243273772123,-0.0019291181712137,0.0068959701053538,0.0043043350616462,0.0032935660445414,0.0153697306006563,0.0087460399391755,0.0050293364215888,0.0014536469177283,0.0016969777760109,-0.0078363728823104,0.0023611126939611,-0.0256924225772307,-0.0119058317125772,-0.0075343270657573,0.0018974848959108,0.0027515914800108,-0.0077976091835826,0.004664141490483,-0.0047959108196288,0.0041458017109586,-0.0175878869923032,0.0010209294539414,-0.0121687291243314,0.0009829430919794,0.001351516916909,0.0231554512500349,-0.0086905468163594,-8.433939260802661e-05,0.3085736595274024,-0.0014411003887539,0.0078141302890433,0.0047292692315369,0.0044708895117313,0.0016446704123473,-0.16928225363489,0.003748815399027
2021-03-14,0.0012789870431343,0.0020344255847153,-0.088502740160619,0.0010436763411619,-0.0018248265661075,0.0068445177428484,0.0036415849628192,0.0028879561534899,0.0150626403286134,0.0085126146825342,0.0048944592484451,0.001532199509731,0.0016535489513855,-0.0081796175833989,0.0021929840770709,-0.0223419647119663,-0.011265778667972,-0.007432400922772,0.0020282427121062,0.002773968369948,-0.0075359180267973,0.0048064328371922,-0.0043581156122374,0.0040877069255129,-0.0180920062673192,0.0011910063811952,-0.0126281041888234,0.0005822077805618,0.0012798446659991,0.0218870928619631,-0.0090876674960638,-0.0001011729848311,0.6586969365783512,-0.0012941135577132,0.0063875983506966,0.0041585803226333,0.0043606944736533,0.0013677759209846,-0.1514385001923897,0.0037148431300948
2021-03-15,0.0010675199124777,0.0030359523641279,-0.0933555422620727,0.0004768011748221,-0.0017188993205076,0.0067692754333761,0.0030269429213719,0.0025254046459541,0.0146333464956376,0.0082398726754884,0.004691677481667,0.0015601557542172,0.0015436119977755,-0.0085313076038939,0.0020289708796773,-0.0186387703995277,-0.010442535540047,-0.0073450564338154,0.002126101129272,0.0027853154314783,-0.0072215453927788,0.004993011368237,-0.0039013571187195,0.004035424074836,-0.0186067032970265,0.0013231815608526,-0.0130218768509634,0.0001834401748571,0.0011741760568697,0.020723709542462,-0.0094856877016405,-0.0001092562666282,0.948701584796234,-0.0011495656662512,0.0049481699700746,0.0036353671615876,0.0042629801309071,0.0010534484946419,-0.1270959890196917,0.0036646472468414
2021-03-16,0.0008206974297789,0.0039448609490575,-0.0988195434304541,-6.715449028165488e-05,-0.0016206776903176,0.0066760787895673,0.0024688297715288,0.0022020657563329,0.0140486892752591,0.0079211277973858,0.0044206617389254,0.0015383203704124,0.0013652086926295,-0.0088848638085673,0.0018661403992092,-0.0146658046544814,-0.0094412876228638,-0.0072738466512385,0.0021875175016186,0.0027785838457515,-0.0068765345699282,0.0052026241366059,-0.0034351164756761,0.0039876694446388,-0.0191329715324508,0.0014160546131999,-0.0133586201053909,-0.0002028091933096,0.0010512873241617,0.0196817906643151,-0.0098809820258355,-0.0001113260520692,1.1784128198002866,-0.0010133689864153,0.0035415014361825,0.0031594923015616,0.0041835882570457,0.0006984975101158,-0.09668499755218,0.0036003702625838
